"","id","gene","flag","first_pos","second_pos","length","quality","essentiel","init"
"2429","ECK1245-JW1243","yciI",99,1304847,1305120,273,"50M","False","r"
"2431","ECK1246-JW5195","tonB",99,1305349,1306045,696,"50M","False","f"
"2433","ECK1247-JW1245","yciA",99,1306126,1306501,375,"50M","False","r"
"2435","ECK1248-JW1246","yciB",99,1306629,1307145,516,"50M","False","r"
"2437","ECK1249-JW1247","yciC",99,1307198,1307918,720,"50M","False","r"
"2439","ECK1250-JW1248","ompW",99,1308280,1308895,615,"50M","False","f"
"2441","ECK1251-JW1249","yciE",99,1308996,1309479,483,"50M","False","r"
"2443","ECK1252-JW1250","yciF",99,1309548,1310025,477,"50M","False","r"
"2445","ECK1253-JW1251","yciG",99,1310134,1310290,156,"50M","False","r"
"2447","ECK1254-JW1252","trpA",99,1310694,1311477,783,"50M","False","r"
"2449","ECK1255-JW1253","trpB",99,1311500,1312670,1170,"50M","False","r"
"2451","ECK1256-JW1254","trpC",99,1312705,1314040,1335,"50M","False","r"
"2453","ECK1257-JW1255","trpD",99,1314067,1315639,1572,"50M","False","r"
"2455","ECK1258-JW1256","trpE",99,1315662,1317201,1539,"50M","False","r"
"2457","ECK1259-JW1257","trpL",99,1317316,1317337,21,"50M","False","r"
"2459","ECK1260-JW1258","yciV",99,1317480,1318338,858,"50M","False","f"
"2461","ECK1261-JW5196","yciO",99,1318358,1318955,597,"50M","False","f"
"2463","ECK1262-JW5197","yciQ",99,1319150,1320878,1728,"50M","False","f"
"2465","ECK1263-JW1261","rluB",99,1321112,1321964,852,"50M","False","f"
"2467","ECK1264-JW1262","btuR",99,1322045,1322612,567,"50M","False","r"
"2469","ECK1265-JW1263","yciK",99,1322632,1323367,735,"50M","False","r"
"2471","ECK1266-JW1264","sohB",99,1323592,1324618,1026,"50M","False","f"
"2473","ECK1267-JW1265","yciN",99,1324695,1324923,228,"50M","False","r"
"2475","ECK1268-JW1266","topA",99,1325308,1327882,2574,"50M","False","f"
"2477","ECK1269-JW1267","cysB",99,1328115,1329066,951,"50M","False","f"
"2479","ECK1270-JW5198","yciX",99,1329420,1329525,105,"50M","False","f"
"2481","ECK1270-JW5199","yciX",99,1329530,1329695,165,"50M","False","f"
"2483","ECK1271-JW1268","acnA",99,1330091,1332743,2652,"50M","False","f"
"2485","ECK1272-JW1269","ribA",99,1332848,1333415,567,"50M","False","r"
"2487","ECK1273-JW1270","pgpB",99,1333590,1334331,741,"50M","False","f"
"2489","ECK1274-JW1271","yciS",99,1334503,1334788,285,"50M","False","f"
"2491","ECK1275-JW1272","yciM",99,1334818,1335964,1146,"50M","False","f"
"2493","ECK1276-JW1273","pyrF",99,1336181,1336895,714,"50M","False","f"
"2495","ECK1277-JW1274","yciH",99,1336918,1337221,303,"50M","False","f"
"2497","ECK1278-JW1275","osmB",99,1337388,1337583,195,"50M","False","r"
"2499","ECK1279-JW1276","yciT",99,1337875,1338601,726,"50M","False","r"
"2501","ECK1280-JW1278","gmr",99,1339035,1340997,1962,"50M","False","r"
"2503","ECK1281-JW1279","rnb",99,1341256,1343167,1911,"50M","False","r"
"2505","ECK1282-JW5200","yciW",99,1343258,1344440,1182,"50M","False","r"
"2507","ECK1283-JW1281","fabI",99,1344529,1345294,765,"50M","False","r"
"2509","ECK1284-JW1282","ycjD",99,1345685,1346015,330,"50M","False","r"
"2511","ECK1285-JW1283","sapF",99,1346106,1346889,783,"50M","False","r"
"2513","ECK1286-JW1284","sapD",99,1346914,1347883,969,"50M","False","r"
"2515","ECK1287-JW1285","sapC",99,1347906,1348773,867,"50M","False","r"
"2517","ECK1288-JW1286","sapB",99,1348783,1349725,942,"50M","False","r"
"2519","ECK1289-JW1287","sapA",99,1349745,1351365,1620,"50M","False","r"
"2521","ECK1290-JW1288","ymjA",99,1351701,1351923,222,"50M","False","r"
"2523","ECK1291-JW1289","puuP",99,1352080,1353442,1362,"50M","False","r"
"2525","ECK1292-JW5201","puuA",99,1353768,1355163,1395,"50M","False","r"
"2527","ECK1293-JW1291","puuD",99,1355380,1356121,741,"50M","False","f"
"2529","ECK1294-JW1292","puuR",99,1356171,1356705,534,"50M","False","f"
"2531","ECK1295-JW1293","puuC",99,1357003,1358467,1464,"50M","False","f"
"2533","ECK1296-JW1294","puuB",99,1358492,1359749,1257,"50M","False","f"
"2535","ECK1297-JW1295","puuE",99,1359810,1361052,1242,"50M","False","f"
"2537","ECK1298-JW1296","pspF",99,1361213,1362167,954,"50M","False","r"
"2539","ECK1299-JW1297","pspA",99,1362339,1362984,645,"50M","False","f"
"2541","ECK1300-JW1298","pspB",99,1363061,1363262,201,"50M","False","f"
"2543","ECK1301-JW1299","pspC",99,1363285,1363621,336,"50M","False","f"
"2545","ECK1302-JW1300","pspD",99,1363653,1363851,198,"50M","False","f"
"2547","ECK1303-JW1301","pspE",99,1363949,1364240,291,"50M","False","f"
"2549","ECK1304-JW1302","ycjM",99,1364476,1366132,1656,"50M","False","f"
"2551","ECK1305-JW1303","ycjN",99,1366169,1367438,1269,"50M","False","f"
"2553","ECK1306-JW1304","ycjO",99,1367482,1368340,858,"50M","False","f"
"2555","ECK1307-JW1305","ycjP",99,1368350,1369169,819,"50M","False","f"
"2557","ECK1308-JW1306","ycjQ",99,1369223,1370252,1029,"50M","False","f"
"2559","ECK1309-JW5202","ycjR",99,1370285,1371059,774,"50M","False","f"
"2561","ECK1310-JW1308","ycjS",99,1371092,1372124,1032,"50M","False","f"
"2563","ECK1311-JW1309","ycjT",99,1372144,1374388,2244,"50M","False","f"
"2565","ECK1312-JW1310","ycjU",99,1374408,1375044,636,"50M","False","f"
"2567","ECK1313-JW1311","ycjV",99,1375081,1376026,945,"50M","False","f"
"2569","ECK1314-JW5203","ymjB",99,1376049,1376139,90,"50M","False","f"
"2571","ECK1315-JW1312","ompG",99,1376207,1377089,882,"50M","False","f"
"2573","ECK1316-JW1313","ycjW",99,1377241,1378216,975,"50M","False","r"
"2575","ECK1317-JW1314","ycjX",99,1378377,1379751,1374,"50M","False","f"
"2577","ECK1318-JW1315","ycjF",99,1379771,1380809,1038,"50M","False","f"
"2579","ECK1319-JW1316","tyrR",99,1380980,1382498,1518,"50M","False","f"
"2581","ECK1320-JW1317","tpx",99,1382583,1383066,483,"50M","False","r"
"2583","ECK1321-JW1318","ycjG",99,1383190,1384132,942,"50M","False","f"
"2585","ECK1322-JW1319","mpaA",99,1384148,1384913,765,"50M","False","r"
"2587","ECK1323-JW5960","ymjC",99,1384958,1385117,159,"50M","False","r"
"2589","ECK1324-JW5804","ycjY",99,1385211,1386120,909,"50M","False","r"
"2591","ECK1325-JW1321","ycjZ",99,1386251,1387127,876,"50M","False","f"
"2593","ECK1326-JW1322","mppA",99,1387487,1389077,1590,"50M","False","f"
"2595","ECK1327-JW1323","ynaI",99,1389169,1390177,1008,"50M","False","r"
"2597","ECK1328-JW1326","ynaJ",99,1391625,1391859,234,"50M","False","f"
"2599","ECK1329-JW1327","uspE",99,1391950,1392877,927,"50M","False","r"
"2601","ECK1330-JW1328","fnr",99,1393052,1393781,729,"50M","False","r"
"2603","ECK1331-JW1329","ogt",99,1393999,1394491,492,"50M","False","r"
"2605","ECK1332-JW5822","abgT",99,1394525,1396034,1509,"50M","False","r"
"2607","ECK1333-JW1331","abgB",99,1396088,1397510,1422,"50M","False","r"
"2609","ECK1334-JW5205","abgA",99,1397533,1398835,1302,"50M","False","r"
"2611","ECK1335-JW1333","abgR",99,1399001,1399886,885,"50M","False","f"
"2613","ECK1337-JW1334","ydaL",99,1400239,1400779,540,"50M","False","f"
"2615","ECK1338-JW5206","ydaM",99,1400841,1402110,1269,"50M","False","r"
"2617","ECK1339-JW1336","ydaN",99,1402310,1403270,960,"50M","False","f"
"2619","ECK1340-JW1337","dbpA",99,1403771,1405121,1350,"50M","False","f"
"2621","ECK1341-JW1338","ydaO",99,1405291,1406203,912,"50M","False","r"
"2623","ECK1342-JW1339","intR",99,1406278,1407490,1212,"50M","False","r"
"2625","ECK1343-JW5207","ydaQ",99,1407515,1407731,216,"50M","False","r"
"2627","ECK1344-JW1341","ydaC",99,1407809,1407995,186,"50M","False","r"
"2629","ECK1345-JW5208","lar",99,1408011,1408182,171,"50M","False","r"
"2631","ECK1346-JW1343","recT",99,1408262,1409048,786,"50M","False","r"
"2633","ECK1347-JW1344","recE",99,1409064,1411641,2577,"50M","False","r"
"2635","ECK1348-JW1345","racC",99,1411766,1412018,252,"50M","False","r"
"2637","ECK1349-JW1346","ydaE",99,1412116,1412263,147,"50M","False","r"
"2639","ECK1350-JW1347","kil",99,1412286,1412484,198,"50M","False","r"
"2641","ECK1351-JW5209","sieB",99,1412931,1413396,465,"50M","False","f"
"2643","ECK1352-JW1349","ydaF",99,1413434,1413566,132,"50M","False","r"
"2645","ECK1353-JW5210","ydaG",99,1413600,1413756,156,"50M","False","r"
"2647","ECK1354-JW1351","racR",99,1414043,1414496,453,"50M","False","r"
"2649","ECK1355-JW1352","ydaS",99,1414625,1414898,273,"50M","False","f"
"2651","ECK1356-JW1353","ydaT",99,1414944,1415343,399,"50M","False","f"
"2653","ECK1357-JW1354","ydaU",99,1415379,1416213,834,"50M","False","f"
"2655","ECK1358-JW1355","ydaV",99,1416243,1416966,723,"50M","False","f"
"2657","ECK1359-JW5211","ydaW",99,1416961,1417549,588,"50M","False","f"
"2659","ECK1360-JW5212","rzpR",99,1417599,1417881,282,"50M","False","f"
"2661","ECK1361-JW5213","rzoR",99,1417599,1417881,282,"50M","False","f"
"2663","ECK1362-JW1358","trkG",99,1418042,1419476,1434,"50M","False","f"
"2665","ECK1363-JW1359","ynaK",99,1419637,1419877,240,"50M","False","f"
"2667","ECK1364-JW1360","ydaY",99,1419881,1420217,336,"50M","False","f"
"2669","ECK1365-JW1361","ynaA",99,1420714,1421719,1005,"50M","False","f"
"2671","ECK1366-JW5904","lomR",99,1422783,1423221,438,"50M","False","f"
"2673","ECK1367-JW1366","stfR",99,1423309,1426648,3339,"50M","False","f"
"2676","ECK1368-JW1367","tfaR",163,1628538,1629190,652,"50M","False","f"
"2677","ECK1369-JW1368","pinR",99,1427362,1427929,567,"50M","False","r"
"2679","ECK1370-JW1369","ynaE",99,1428269,1428512,243,"50M","False","r"
"2681","ECK1371-JW1370","uspF",99,1429463,1429874,411,"50M","False","r"
"2683","ECK1372-JW1371","ompN",99,1430038,1431148,1110,"50M","False","r"
"2685","ECK1374-JW1372","ydbK",97,1431538,1435039,3501,"50M","False","r"
"2687","ECK1375-JW5215","ydbJ",99,1435429,1435561,132,"50M","False","f"
"2689","ECK1376-JW1374","hslJ",99,1435599,1435998,399,"50M","False","r"
"2691","ECK1377-JW1375","ldhA",99,1436132,1437098,966,"50M","False","r"
"2693","ECK1378-JW1376","ydbH",99,1437311,1439927,2616,"50M","False","f"
"2695","ECK1379-JW1377","ynbE",99,1439947,1440109,162,"50M","False","f"
"2697","ECK1380-JW5216","ydbL",99,1440140,1440443,303,"50M","False","f"
"2699","ECK1381-JW1379","feaR",99,1440656,1441538,882,"50M","False","r"
"2701","ECK1382-JW1380","feaB",99,1441779,1443255,1476,"50M","False","f"
"2703","ECK1383-JW1381","tynA",99,1443354,1445604,2250,"50M","False","r"
"2705","ECK1384-JW1382","maoC",99,1445875,1447897,2022,"50M","False","r"
"2707","ECK1385-JW1383","paaA",99,1448187,1449093,906,"50M","False","f"
"2709","ECK1386-JW1384","paaB",99,1449128,1449392,264,"50M","False","f"
"2711","ECK1387-JW1385","paaC",99,1449424,1450147,723,"50M","False","f"
"2713","ECK1388-JW5217","paaD",99,1450179,1450659,480,"50M","False","f"
"2715","ECK1389-JW1387","paaE",99,1450690,1451737,1047,"50M","False","f"
"2717","ECK1390-JW1388","paaF",99,1451757,1452501,744,"50M","False","f"
"2719","ECK1391-JW1389","paaG",99,1452524,1453289,765,"50M","False","f"
"2721","ECK1392-JW1390","paaH",99,1453314,1454718,1404,"50M","False","f"
"2723","ECK1393-JW1391","paaI",99,1454731,1455130,399,"50M","False","f"
"2725","ECK1394-JW1392","paaJ",99,1455153,1456335,1182,"50M","False","f"
"2727","ECK1395-JW5218","paaK",99,1456385,1457675,1290,"50M","False","f"
"2729","ECK1396-JW1394","paaX",99,1457799,1458726,927,"50M","False","f"
"2731","ECK1397-JW1395","paaY",99,1458731,1459298,567,"50M","False","f"
"2733","ECK1398-JW5802","ydbA",99,1459652,1462187,2535,"50M","False","f"
"2735","ECK1398-JW1402","ydbA",99,1464950,1468250,3300,"50M","False","f"
"2737","ECK1399-JW1403","ydbC",99,1468481,1469318,837,"50M","False","f"
"2739","ECK1400-JW5221","ydbD",99,1469398,1471687,2289,"50M","False","f"
"2741","ECK1401-JW1405","ynbA",99,1471881,1472463,582,"50M","False","f"
"2743","ECK1402-JW1406","ynbB",99,1472486,1473359,873,"50M","False","f"
"2745","ECK1403-JW1407","ynbC",99,1473398,1475132,1734,"50M","False","f"
"2747","ECK1404-JW1408","ynbD",99,1475169,1476438,1269,"50M","False","f"
"2749","ECK1405-JW1409","azoR",99,1476533,1477115,582,"50M","False","r"
"2751","ECK1406-JW5905","hrpA",97,1477378,1481200,3822,"50M","False","f"
"2753","ECK1407-JW1411","ydcF",99,1481495,1482272,777,"50M","False","f"
"2755","ECK1408-JW1412","aldA",99,1482492,1483908,1416,"50M","False","f"
"2757","ECK1409-JW1413","gapC",99,1483991,1484219,228,"50M","False","r"
"2759","ECK1409-JW5906","gapC",99,1484239,1484620,381,"50M","False","r"
"2761","ECK1410-JW5224","cybB",99,1485126,1485669,543,"50M","False","f"
"2763","ECK1411-JW1416","ydcA",99,1485937,1486087,150,"50M","False","f"
"2765","ECK1412-JW5225","hokB",99,1486200,1486326,126,"50M","False","r"
"2767","ECK1415-JW1417","trg",99,1486730,1488347,1617,"50M","False","f"
"2769","ECK1416-JW5226","ydcI",99,1488426,1489467,1041,"50M","False","r"
"2771","ECK1417-JW1419","ydcJ",99,1489548,1490868,1320,"50M","False","f"
"2773","ECK1418-JW1420","mdoD",99,1491146,1492748,1602,"50M","False","f"
"2775","ECK1419-JW5823","ydcH",99,1492968,1493112,144,"50M","False","f"
"2777","ECK1420-JW1423","rimL",99,1493198,1493714,516,"50M","False","f"
"2779","ECK1421-JW1424","ydcK",99,1493747,1494704,957,"50M","False","r"
"2781","ECK1422-JW1425","tehA",99,1494833,1495802,969,"50M","False","f"
"2783","ECK1423-JW1426","tehB",99,1495822,1496392,570,"50M","False","f"
"2785","ECK1424-JW1427","ydcL",99,1496717,1497362,645,"50M","False","f"
"2787","ECK1425-JW5227","yncK",99,1497421,1497565,144,"50M","False","r"
"2789","ECK1425-JW5961","yncK",99,1497640,1497904,264,"50M","False","r"
"2791","ECK1426-JW5228","ydcM",99,1497977,1499102,1125,"50M","False","f"
"2793","ECK1427-JW5229","ydcO",99,1499183,1500458,1275,"50M","False","r"
"2795","ECK1428-JW1430","ydcN",99,1500432,1500945,513,"50M","False","f"
"2797","ECK1429-JW1431","ydcP",99,1501041,1502979,1938,"50M","False","f"
"2799","ECK1430-JW1432","yncJ",99,1503112,1503319,207,"50M","False","r"
"2801","ECK1431-JW5230","yncN",99,1503546,1503699,153,"50M","False","f"
"2803","ECK1432-JW1433","ydcQ",99,1503747,1504161,414,"50M","False","f"
"2805","ECK1433-JW1434","ydcR",99,1504263,1505646,1383,"50M","False","f"
"2807","ECK1434-JW1435","ydcS",99,1505914,1507036,1122,"50M","False","f"
"2809","ECK1435-JW1436","ydcT",99,1507077,1508067,990,"50M","False","f"
"2811","ECK1436-JW1437","ydcU",99,1508091,1509009,918,"50M","False","f"
"2813","ECK1437-JW1438","ydcV",99,1509022,1509793,771,"50M","False","f"
"2815","ECK1438-JW1439","ydcW",99,1509838,1511239,1401,"50M","False","f"
"2817","none-JW5231","none",99,1511293,1511467,174,"50M","False","f"
"2819","ECK1439-JW5232","ydcX",99,1511574,1511799,225,"50M","False","f"
"2821","ECK1440-JW1441","ydcY",99,1511908,1512118,210,"50M","False","f"
"2823","ECK1441-JW1442","ydcZ",99,1512160,1512586,426,"50M","False","r"
"2825","ECK1442-JW5233","yncA",99,1512606,1513101,495,"50M","False","r"
"2827","ECK1443-JW5907","yncB",99,1513263,1514301,1038,"50M","False","f"
"2829","ECK1444-JW1445","yncC",99,1514522,1515164,642,"50M","False","f"
"2831","ECK1445-JW1446","yncD",99,1515241,1517320,2079,"50M","False","r"
"2833","ECK1446-JW1447","yncE",99,1517567,1518605,1038,"50M","False","f"
"2835","ECK1447-JW5234","ansP",99,1518759,1520235,1476,"50M","False","r"
"2837","ECK1448-JW1449","yncG",99,1520507,1521101,594,"50M","False","f"
"2839","ECK1449-JW5235","yncH",99,1521287,1521389,102,"50M","False","f"
"2841","none-JW5236","none",99,1521837,1521927,90,"50M","False","f"
"2843","ECK1450-JW1451","rhsE",99,1522150,1524175,2025,"50M","False","f"
"2845","ECK1451-JW1452","ydcD",99,1524182,1524641,459,"50M","False","f"
"2847","ECK1452-JW1453","yncI",99,1524846,1525569,723,"50M","False","f"
"2849","ECK1453-JW5237","yncM",99,1525711,1525813,102,"50M","False","f"
"2851","ECK1454-JW1455","ydcC",99,1526076,1527189,1113,"50M","False","f"
"2853","ECK1455-JW1456","ydcE",99,1527312,1527522,210,"50M","False","f"
"2855","ECK1456-JW1457","yddH",99,1527560,1528106,546,"50M","False","r"
"2857","ECK1457-JW1458","nhoA",99,1528284,1529106,822,"50M","False","f"
"2859","ECK1458-JW1459","yddE",99,1529243,1530113,870,"50M","False","r"
"2861","ECK1459-JW1460","narV",99,1530215,1530872,657,"50M","False","r"
"2863","ECK1460-JW1461","narW",99,1530892,1531564,672,"50M","False","r"
"2865","ECK1461-JW1462","narY",99,1531587,1533108,1521,"50M","False","r"
"2867","ECK1462-JW1463","narZ",97,1533128,1536845,3717,"50M","False","r"
"2869","ECK1463-JW1464","narU",99,1536950,1538315,1365,"50M","False","r"
"2871","ECK1464-JW1466","yddJ",99,1538662,1538974,312,"50M","False","r"
"2873","ECK1465-JW1467","yddK",99,1539036,1539969,933,"50M","False","r"
"2875","ECK1466-JW1468","yddL",99,1540016,1540283,267,"50M","False","r"
"2877","ECK1467-JW1469","yddG",99,1540566,1541367,801,"50M","False","r"
"2879","ECK1468-JW1470","fdnG",99,1541661,1544685,3024,"50M","False","f"
"2881","ECK1469-JW1471","fdnH",99,1544721,1545582,861,"50M","False","f"
"2883","ECK1470-JW1472","fdnI",99,1545598,1546228,630,"50M","False","f"
"2885","ECK1471-JW5908","yddM",99,1546676,1547015,339,"50M","False","r"
"2887","ECK1472-JW1474","adhP",99,1547106,1548093,987,"50M","False","r"
"2889","ECK1473-JW5238","sfcA",99,1548250,1549951,1701,"50M","False","r"
"2891","ECK1474-JW5962","sra",99,1550104,1550218,114,"50M","False","r"
"2893","ECK1475-JW5239","bdm",99,1550343,1550598,255,"50M","False","r"
"2895","ECK1476-JW1477","osmC",99,1550885,1551293,408,"50M","False","f"
"2897","ECK1477-JW1478","ddpF",99,1551390,1552293,903,"50M","False","r"
"2899","ECK1478-JW1479","ddpD",99,1552309,1553272,963,"50M","False","r"
"2901","ECK1479-JW1480","ddpC",99,1553292,1554165,873,"50M","False","r"
"2903","ECK1480-JW1481","ddpB",99,1554185,1555184,999,"50M","False","r"
"2905","ECK1481-JW5240","ddpA",99,1555209,1556874,1665,"50M","False","r"
"2907","ECK1482-JW1483","ddpX",99,1556773,1557331,558,"50M","False","r"
"2909","ECK1483-JW1484","dos",99,1557612,1559988,2376,"50M","False","r"
"2911","ECK1484-JW5241","yddV",99,1560036,1561395,1359,"50M","False","r"
"2913","ECK1485-JW1486","yddW",99,1561782,1563078,1296,"50M","False","r"
"2915","ECK1486-JW1487","gadC",99,1563232,1564744,1512,"50M","False","r"
"2917","ECK1487-JW1488","gadB",99,1564923,1566300,1377,"50M","False","r"
"2919","ECK1488-JW1489","pqqL",99,1566685,1569457,2772,"50M","False","r"
"2921","ECK1489-JW1490","yddB",99,1569525,1571874,2349,"50M","False","r"
"2923","ECK1490-JW5242","yddA",99,1571935,1573597,1662,"50M","False","r"
"2925","ECK1491-JW1492","ydeM",99,1573911,1575045,1134,"50M","False","r"
"2927","ECK1492-JW5243","ydeN",99,1575120,1576779,1659,"50M","False","r"
"2929","ECK1493-JW1494","ydeO",99,1577204,1577942,738,"50M","False","r"
"2931","ECK1494-JW1495","ydeP",99,1578485,1580741,2256,"50M","False","r"
"2933","ECK1495-JW1496","ydeQ",99,1581098,1581989,891,"50M","False","r"
"2935","ECK1496-JW1497","ydeR",99,1582071,1582551,480,"50M","False","r"
"2937","ECK1497-JW1498","ydeS",99,1582587,1583094,507,"50M","False","r"
"2939","ECK1498-JW1499","ydeT",99,1583131,1584256,1125,"50M","False","r"
"2941","ECK1499-JW5244","yneL",99,1584635,1584791,156,"50M","False","r"
"2943","ECK1500-JW1500","hipA",99,1585132,1586431,1299,"50M","False","r"
"2945","ECK1501-JW1501","hipB",99,1586454,1586697,243,"50M","False","r"
"2947","ECK1502-JW1502","ydeU",99,1586943,1588320,1377,"50M","False","r"
"2949","ECK1503-JW1503","ydeK",97,1588387,1592341,3954,"50M","False","r"
"2951","ECK1504-JW1504","ydeV",99,1592895,1594464,1569,"50M","False","r"
"2953","ECK1505-JW1505","ydeW",99,1594566,1595496,930,"50M","False","r"
"2955","ECK1506-JW1506","ego",99,1595750,1597262,1512,"50M","False","f"
"2957","ECK1507-JW1507","lsrC",99,1597279,1598284,1005,"50M","False","f"
"2959","ECK1508-JW1508","lsrD",99,1598307,1599276,969,"50M","False","f"
"2961","ECK1509-JW1509","lsrB",99,1599311,1600310,999,"50M","False","f"
"2963","ECK1510-JW1510","lsrF",99,1600360,1601212,852,"50M","False","f"
"2965","ECK1511-JW1511","lsrG",99,1601259,1601526,267,"50M","False","f"
"2967","ECK1512-JW1512","tam",99,1601606,1602341,735,"50M","False","f"
"2969","ECK1513-JW5245","yneE",99,1602386,1603328,942,"50M","False","r"
"2971","ECK1514-JW1514","uxaB",99,1603507,1604935,1428,"50M","False","r"
"2973","ECK1515-JW5825","yneF",99,1605185,1606061,876,"50M","False","r"
"2975","ECK1516-JW1516","yneG",99,1606244,1606580,336,"50M","False","r"
"2977","ECK1517-JW1517","yneH",99,1606603,1607506,903,"50M","False","r"
"2979","ECK1518-JW5247","yneI",99,1607593,1608982,1389,"50M","False","r"
"2981","ECK1519-JW1519","yneJ",99,1609064,1609922,858,"50M","False","f"
"2983","ECK1520-JW1520","yneK",99,1610023,1611115,1092,"50M","False","f"
"2985","ECK1521-JW1521","ydeA",99,1611288,1612455,1167,"50M","False","f"
